ry_ini_q,ry_ini_delta,ry_fin_q,ry_fin_delta,snow_q,snow_delta,obs_fin_q,obs_fin_delta,resub_factor,prcp_duration,temp_air_fin,prcp_perday,p_top,rh_surf,dt,ALPHA_RY_MODE,h_air,surface_wind,temp_air_init,temp_sea_init
7.482433334471366,-10.590417768632232,0.664380693404857,-40.78178533493897,0.20430520833333332,-25.604746026423907,2.8442700602312776,-15.152348743288746,0.2,0.25,-20,2,400,0.7,0.5,eff,1,6.5,10,10
7.482433334471366,-10.590417768632122,0.664380693404857,-44.20996768434352,0.20430520833333332,-26.486296245025134,2.8442700602312776,-15.165013173687791,0.2,0.25,-20,2,400,0.7,0.5,eq,1,35,10,10
7.482433334471366,-13.567577996008495,0.664380693404857,-47.187127911719884,0.20430520833333332,-29.51866421517252,2.8442700602312776,-15.208576446989031,0.2,0.25,-20,2,400,0.7,0.5,eq,0.5,6.5,10,10
5.327510845438027,-12.316618528951274,0.664380693404857,-42.27098993906767,0.20430520833333332,-24.51136256308606,2.8442700602312776,-15.136641097282189,0.2,0.25,-20,2,400,0.7,0.5,eq,1,6.5,5,10
5.327510845438027,-12.316618528951274,0.664380693404857,-38.913334313905054,0.20430520833333332,-23.706731365222566,2.8442700602312776,-15.125081692511921,0.2,0.25,-20,2,400,0.7,0.5,eff,1,6.5,5,10
5.327510845438027,-13.706802534399266,0.664380693404857,-43.66117394451566,0.20430520833333332,-25.92732580615364,2.8442700602312776,-15.156982953662968,0.2,0.25,-20,2,400,0.7,0.5,eq,1,35,5,10
7.482433334471366,-10.590417768632232,0.664380693404857,-44.209967684343624,0.20430520833333332,-26.486296245025137,2.8442700602312776,-15.165013173687791,0.2,0.25,-20,2,400,0.7,0.5,eq,1,6.5,10,10
5.327510845438027,-17.503507624770375,0.664380693404857,-47.45787903488676,0.20430520833333332,-29.794436082011376,2.8442700602312776,-15.212538210641169,0.2,0.25,-20,2,400,0.7,0.5,eq,0.5,35,5,10
7.482433334471366,-10.590417768632122,0.664380693404857,-40.78178533493885,0.20430520833333332,-25.604746026423907,2.8442700602312776,-15.152348743288746,0.2,0.25,-20,2,400,0.7,0.5,eff,1,35,10,10
5.327510845438027,-14.426243307034792,0.664380693404857,-44.380614717151175,0.20430520833333332,-26.660107715327467,2.8442700602312776,-15.167510165035036,0.2,0.25,-20,2,400,0.7,0.5,eq,0.5,6.5,5,10
7.482433334471366,-15.959736888676467,0.664380693404857,-49.57928680438786,0.20430520833333332,-31.955182726627612,2.8442700602312776,-15.243579692922115,0.2,0.25,-20,2,400,0.7,0.5,eq,0.5,35,10,10
5.327510845438027,-12.316618528951274,0.6968241909147566,-40.94277239482864,0.20430520833333332,-23.323423136389685,2.8442700602312776,-15.119575051729672,0.2,0.25,-20,2,400,0.7,1,eq,1,6.5,5,10
7.482433334471366,-10.590417768632232,0.6968241909147566,-42.82863815415732,0.20430520833333332,-25.243935635714283,2.8442700602312776,-15.147165308489473,0.2,0.25,-20,2,400,0.7,1,eq,1,6.5,10,10
7.482433334471366,-13.567577996008495,0.6968241909147566,-45.805798381533585,0.20430520833333332,-28.275791641817754,2.8442700602312776,-15.19072122686904,0.2,0.25,-20,2,400,0.7,1,eq,0.5,6.5,10,10
7.482433334471366,-10.590417768632122,0.6968241909147566,-42.82863815415721,0.20430520833333332,-25.243935635714276,2.8442700602312776,-15.147165308489473,0.2,0.25,-20,2,400,0.7,1,eq,1,35,10,10
7.482433334471366,-10.590417768632232,0.6968241909147566,-39.54472443102673,0.20430520833333332,-24.46776700122849,2.8442700602312776,-15.136014799486453,0.2,0.25,-20,2,400,0.7,1,eff,1,6.5,10,10
5.327510845438027,-13.706802534399266,0.6968241909147566,-42.33295640027663,0.20430520833333332,-24.739147318033087,2.8442700602312776,-15.139913473732335,0.2,0.25,-20,2,400,0.7,1,eq,1,35,5,10
7.482433334471366,-15.959736888676467,0.6968241909147566,-48.197957274201556,0.20430520833333332,-30.711898788354798,2.8442700602312776,-15.225718563096402,0.2,0.25,-20,2,400,0.7,1,eq,0.5,35,10,10
5.327510845438027,-17.503507624770375,0.6968241909147566,-46.12966149064773,0.20430520833333332,-28.605604697723855,2.8442700602312776,-15.195459351144969,0.2,0.25,-20,2,400,0.7,1,eq,0.5,35,5,10
7.482433334471366,-13.567577996008495,0.664380693404857,-43.75894556231523,0.20430520833333332,-28.629012489214176,2.8442700602312776,-15.195795629600717,0.2,0.25,-20,2,400,0.7,0.5,eff,0.5,6.5,10,10
5.327510845438027,-14.426243307034792,0.6968241909147566,-43.05239717291216,0.20430520833333332,-25.471805509379134,2.8442700602312776,-15.150438907762908,0.2,0.25,-20,2,400,0.7,1,eq,0.5,6.5,5,10
5.327510845438027,-12.316618528951274,0.6968241909147566,-37.73583112266833,0.20430520833333332,-22.63047778564266,2.8442700602312776,-15.10962013596917,0.2,0.25,-20,2,400,0.7,1,eff,1,6.5,5,10
5.327510845438027,-13.706802534399266,0.6968241909147566,-39.126015128116315,0.20430520833333332,-24.042484822813492,2.8442700602312776,-15.129905157137301,0.2,0.25,-20,2,400,0.7,1,eff,1,35,5,10
7.482433334471366,-13.567577996008495,0.6968241909147566,-42.521884658402996,0.20430520833333332,-27.491662525381948,2.8442700602312776,-15.179456356860133,0.2,0.25,-20,2,400,0.7,1,eff,0.5,6.5,10,10
5.327510845438027,-13.706802534399266,0.664380693404857,-43.66117394451566,0.20430520833333332,-25.92732580615364,2.8442700602312776,-15.156982953662968,0.2,0.25,-20,2,400,0.8,0.5,eq,1,35,5,10
7.482433334471366,-10.590417768632122,0.6968241909147566,-39.54472443102662,0.20430520833333332,-24.467767001228484,2.8442700602312776,-15.136014799486453,0.2,0.25,-20,2,400,0.7,1,eff,1,35,10,10
5.327510845438027,-12.316618528951274,0.664380693404857,-42.27098993906767,0.20430520833333332,-24.51136256308606,2.8442700602312776,-15.136641097282189,0.2,0.25,-20,2,400,0.8,0.5,eq,1,6.5,5,10
7.482433334471366,-15.959736888676467,0.6968241909147566,-44.914043551070975,0.20430520833333332,-29.92137339618642,2.8442700602312776,-15.214361803610021,0.2,0.25,-20,2,400,0.7,1,eff,0.5,35,10,10
7.482433334471366,-10.590417768632232,0.664380693404857,-44.209967684343624,0.20430520833333332,-26.486296245025137,2.8442700602312776,-15.165013173687791,0.2,0.25,-20,2,400,0.8,0.5,eq,1,6.5,10,10
5.327510845438027,-14.426243307034792,0.6968241909147566,-39.845455900751844,0.20430520833333332,-24.7732193369585,2.8442700602312776,-15.140402955446719,0.2,0.25,-20,2,400,0.7,1,eff,0.5,6.5,5,10
7.482433334471366,-15.959736888676467,0.664380693404857,-46.1511044549832,0.20430520833333332,-31.05902141055814,2.8442700602312776,-15.230705358171726,0.2,0.25,-20,2,400,0.7,0.5,eff,0.5,35,10,10
