ry_ini_q,ry_ini_delta,ry_fin_q,ry_fin_delta,snow_q,snow_delta,obs_fin_q,obs_fin_delta,resub_factor,prcp_perday,prcp_duration,CLOUD_AGING,p_btm,p_top,delta_q_surf,rh_surf,dt,temp_air_fin,ALPHA_RY_MODE,h_air,surface_wind,temp_air_init,temp_sea_init
5.327510845438027,-11.073186114760825,1.6648435882347152,-24.512949812645264,0.612915625,-11.512073277350417,2.925992143564611,-12.458611254237194,0.2,1,1,False,700,500,-12.5,0.7,0.5,-10,eff,1,35,5,5
3.7378786914194815,-18.035901907714646,1.6648435882347152,-27.709188161883162,0.612915625,-14.750909920535054,2.925992143564611,-12.59430085885882,0.2,1,1,False,700,500,-12.5,0.7,0.5,-10,eff,0.5,35,0,5
5.327510845438027,-16.43988535183849,1.6648435882347152,-29.87964904972292,0.612915625,-16.95029791606361,2.925992143564611,-12.686443229839695,0.2,1,1,False,700,500,-12.5,0.7,0.5,-10,eff,0.5,35,5,5
5.327510845438027,-11.073186114760825,0.6968241909147566,-39.699339980638186,0.612915625,-22.05708314698643,2.925992143564611,-12.900389700504999,0.2,1,1,False,700,500,-12.5,0.7,1,-20,eq,1,6.5,5,5
5.327510845438027,-11.073186114760825,0.6968241909147566,-36.492398708477886,0.612915625,-21.36747193157787,2.925992143564611,-12.871498748762145,0.2,1,1,False,700,500,-12.5,0.7,1,-20,eff,1,35,5,5
5.327510845438027,-16.43988535183849,0.6968241909147566,-41.85909794555555,0.612915625,-26.818417316763803,2.925992143564611,-13.099863654317257,0.2,1,1,False,700,500,-12.5,0.7,1,-20,eff,0.5,35,5,5
3.7378786914194815,-18.035901907714646,0.6968241909147566,-39.74913787225322,0.612915625,-24.67533520684042,2.925992143564611,-13.010080193092467,0.2,1,1,False,700,500,-12.5,0.7,1,-20,eff,0.5,35,0,5
5.327510845438027,-16.43988535183849,1.7398467296524174,-30.336634306871055,0.612915625,-15.857180619827188,2.925992143564611,-12.6406475723021,0.2,1,1,False,700,500,-12.5,0.7,1,-10,eq,0.5,35,5,5
5.327510845438027,-11.073186114760825,1.7398467296524174,-24.969935069793394,0.612915625,-10.410343050782819,2.925992143564611,-12.412454761856706,0.2,1,1,False,700,500,-12.5,0.7,1,-10,eq,1,35,5,5
5.327510845438027,-11.073186114760825,1.7398467296524174,-23.734171772146524,0.612915625,-10.844859928942137,2.925992143564611,-12.430658651059634,0.2,1,1,False,700,500,-12.5,0.7,1,-10,eff,1,6.5,5,5
3.7378786914194815,-14.936640119945,1.7398467296524174,-23.891649148152226,0.612915625,-11.004416434957877,2.925992143564611,-12.437343199124594,0.2,1,1,False,700,500,-12.5,0.7,1,-10,eff,0.5,6.5,0,5
5.327510845438027,-14.048893679109554,1.7398467296524174,-27.945642634142125,0.612915625,-13.430485421319574,2.925992143564611,-12.538982268275213,0.2,1,1,False,700,500,-12.5,0.7,1,-10,eq,0.5,6.5,5,5
3.7378786914194815,-14.294863446949414,1.7398467296524174,-23.249872475156643,0.612915625,-10.354166562933516,2.925992143564611,-12.410101273161555,0.2,1,1,False,700,500,-12.5,0.7,1,-10,eff,1,35,0,5
3.7378786914194815,-14.936640119945,1.7398467296524174,-24.887783522337305,0.612915625,-10.326964773867466,2.925992143564611,-12.408961666441677,0.2,1,1,False,700,500,-12.5,0.7,1,-10,eq,0.5,6.5,0,5
5.327510845438027,-11.073186114760825,1.7398467296524174,-23.734171772146524,0.612915625,-10.844859928942137,2.925992143564611,-12.430658651059634,0.2,1,1,False,700,500,-12.5,0.7,1,-10,eff,1,35,5,5
5.327510845438027,-14.048893679109554,1.7398467296524174,-26.709879336495256,0.612915625,-13.859854933190439,2.925992143564611,-12.556970510882337,0.2,1,1,False,700,500,-12.5,0.7,1,-10,eff,0.5,6.5,5,5
5.327510845438027,-11.073186114760825,1.7398467296524174,-24.969935069793394,0.612915625,-10.410343050782819,2.925992143564611,-12.412454761856706,0.2,1,1,False,700,500,-12.5,0.7,1,-10,eq,1,6.5,5,5
3.7378786914194815,-12.85779587538116,1.7398467296524174,-22.808939277773465,0.612915625,-8.217078150589503,2.925992143564611,-12.320568915201392,0.2,1,1,False,700,500,-12.5,0.7,1,-10,eq,1,6.5,0,5
5.327510845438027,-16.43988535183849,1.7398467296524174,-29.1008710092242,0.612915625,-16.282414204398645,2.925992143564611,-12.658462542094906,0.2,1,1,False,700,500,-12.5,0.7,1,-10,eff,0.5,35,5,5
3.7378786914194815,-18.035901907714646,1.7398467296524174,-27.987045310106954,0.612915625,-13.472506343512583,2.925992143564611,-12.540742715913321,0.2,1,1,False,700,500,-12.5,0.7,1,-10,eq,0.5,35,0,5
3.7378786914194815,-14.294863446949414,1.7398467296524174,-24.24600684934172,0.612915625,-9.675604759282304,2.925992143564611,-12.381673231555258,0.2,1,1,False,700,500,-12.5,0.7,1,-10,eq,1,35,0,5
5.327510845438027,-11.073186114760825,0.664380693404857,-41.02755752487721,0.612915625,-23.24480501312135,2.925992143564611,-12.950148773953618,0.2,1,1,False,700,500,-12.5,0.8,0.5,-20,eq,1,6.5,5,5
3.7378786914194815,-18.035901907714646,1.7398467296524174,-26.990910935921875,0.612915625,-14.144596914702404,2.925992143564611,-12.56889964814578,0.2,1,1,False,700,500,-12.5,0.7,1,-10,eff,0.5,35,0,5
5.327510845438027,-11.073186114760825,0.664380693404857,-41.02755752487721,0.612915625,-23.24480501312135,2.925992143564611,-12.950148773953618,0.2,1,1,False,700,500,-12.5,0.8,0.5,-20,eq,1,35,5,5
3.7378786914194815,-12.85779587538116,1.7398467296524174,-21.812804903588386,0.612915625,-8.898125787626354,2.925992143564611,-12.34910109967946,0.2,1,1,False,700,500,-12.5,0.7,1,-10,eff,1,6.5,0,5
3.7378786914194815,-12.85779587538116,0.664380693404857,-38.8099090634354,0.612915625,-20.986033012374374,2.925992143564611,-12.855518536779908,0.2,1,1,False,700,500,-12.5,0.8,0.5,-20,eq,1,6.5,0,5
3.7378786914194815,-14.936640119945,0.664380693404857,-40.888753307999245,0.612915625,-23.103426844276118,2.925992143564611,-12.944225799149333,0.2,1,1,False,700,500,-12.5,0.8,0.5,-20,eq,0.5,6.5,0,5
5.327510845438027,-16.43988535183849,0.664380693404857,-46.39425676195488,0.612915625,-28.71102302928959,2.925992143564611,-13.179153519515596,0.2,1,1,False,700,500,-12.5,0.8,0.5,-20,eq,0.5,35,5,5
5.327510845438027,-14.048893679109554,0.664380693404857,-40.645609464063334,0.612915625,-25.466358301348006,2.925992143564611,-13.043219749904079,0.2,1,1,False,700,500,-12.5,0.8,0.5,-20,eff,0.5,6.5,5,5
3.7378786914194815,-14.294863446949414,0.664380693404857,-40.246976635003655,0.612915625,-22.449749219097466,2.925992143564611,-12.91684026900941,0.2,1,1,False,700,500,-12.5,0.8,0.5,-20,eq,1,35,0,5
3.7378786914194815,-18.035901907714646,0.664380693404857,-43.988015095768894,0.612915625,-26.260160596809303,2.925992143564611,-13.076475740089744,0.2,1,1,False,700,500,-12.5,0.8,0.5,-20,eq,0.5,35,0,5
5.327510845438027,-11.073186114760825,0.664380693404857,-37.66990189971462,0.612915625,-22.443567486334345,2.925992143564611,-12.916581288095252,0.2,1,1,False,700,500,-12.5,0.8,0.5,-20,eff,1,6.5,5,5
5.327510845438027,-14.048893679109554,0.664380693404857,-44.00326508922595,0.612915625,-26.275693382507285,2.925992143564611,-13.077126479161372,0.2,1,1,False,700,500,-12.5,0.8,0.5,-20,eq,0.5,6.5,5,5
3.7378786914194815,-14.936640119945,0.664380693404857,-37.76687846118287,0.612915625,-22.542078463234187,2.925992143564611,-12.920708361170874,0.2,1,1,False,700,500,-12.5,0.8,0.5,-20,eff,0.5,6.5,0,5
3.7378786914194815,-12.85779587538116,0.664380693404857,-35.68803421661903,0.612915625,-20.430341623470813,2.925992143564611,-12.832238095943026,0.2,1,1,False,700,500,-12.5,0.8,0.5,-20,eff,1,6.5,0,5
3.7378786914194815,-14.294863446949414,0.664380693404857,-37.12510178818729,0.612915625,-21.890147253529058,2.925992143564611,-12.893395996321777,0.2,1,1,False,700,500,-12.5,0.8,0.5,-20,eff,1,35,0,5
5.327510845438027,-16.43988535183849,0.664380693404857,-43.03660113679226,0.612915625,-27.895181534358553,2.925992143564611,-13.144974206979354,0.2,1,1,False,700,500,-12.5,0.8,0.5,-20,eff,0.5,35,5,5
3.7378786914194815,-18.035901907714646,1.6648435882347152,-28.785630276489343,0.612915625,-14.11600593937581,2.925992143564611,-12.567701842092326,0.2,1,1,False,700,500,-12.5,0.8,0.5,-10,eq,0.5,35,0,5
3.7378786914194815,-12.85779587538116,1.6648435882347152,-23.607524244155858,0.612915625,-8.859687299263785,2.925992143564611,-12.347490736495882,0.2,1,1,False,700,500,-12.5,0.8,0.5,-10,eq,1,6.5,0,5
5.327510845438027,-11.073186114760825,0.664380693404857,-37.66990189971462,0.612915625,-22.443567486334345,2.925992143564611,-12.916581288095252,0.2,1,1,False,700,500,-12.5,0.8,0.5,-20,eff,1,35,5,5
3.7378786914194815,-18.035901907714646,0.664380693404857,-40.866140248952505,0.612915625,-25.690378443243922,2.925992143564611,-13.0526049730042,0.2,1,1,False,700,500,-12.5,0.8,0.5,-20,eff,0.5,35,0,5
5.327510845438027,-16.43988535183849,1.6648435882347152,-31.19187194267533,0.612915625,-16.558592638768303,2.925992143564611,-12.670032913401963,0.2,1,1,False,700,500,-12.5,0.8,0.5,-10,eq,0.5,35,5,5
5.327510845438027,-14.048893679109554,1.6648435882347152,-28.800880269946397,0.612915625,-14.131486276051787,2.925992143564611,-12.568350383835636,0.2,1,1,False,700,500,-12.5,0.8,0.5,-10,eq,0.5,6.5,5,5
5.327510845438027,-11.073186114760825,1.6648435882347152,-25.825172705597662,0.612915625,-11.110832191313474,2.925992143564611,-12.441801439380672,0.2,1,1,False,700,500,-12.5,0.8,0.5,-10,eq,1,6.5,5,5
3.7378786914194815,-12.85779587538116,1.6648435882347152,-22.531082129549677,0.612915625,-9.503791987753635,2.925992143564611,-12.374475212758362,0.2,1,1,False,700,500,-12.5,0.8,0.5,-10,eff,1,6.5,0,5
5.327510845438027,-11.073186114760825,1.6648435882347152,-24.512949812645264,0.612915625,-11.512073277350417,2.925992143564611,-12.458611254237194,0.2,1,1,False,700,500,-12.5,0.8,0.5,-10,eff,1,35,5,5
5.327510845438027,-11.073186114760825,1.6648435882347152,-25.825172705597662,0.612915625,-11.110832191313474,2.925992143564611,-12.441801439380672,0.2,1,1,False,700,500,-12.5,0.8,0.5,-10,eq,1,35,5,5
3.7378786914194815,-14.294863446949414,1.6648435882347152,-23.968149701117934,0.612915625,-10.960012269498712,2.925992143564611,-12.435482906581917,0.2,1,1,False,700,500,-12.5,0.8,0.5,-10,eff,1,35,0,5
5.327510845438027,-11.073186114760825,1.6648435882347152,-24.512949812645264,0.612915625,-11.512073277350417,2.925992143564611,-12.458611254237194,0.2,1,1,False,700,500,-12.5,0.8,0.5,-10,eff,1,6.5,5,5
3.7378786914194815,-14.294863446949414,1.6648435882347152,-25.04459181572411,0.612915625,-10.318461031683123,2.925992143564611,-12.408605405986982,0.2,1,1,False,700,500,-12.5,0.8,0.5,-10,eq,1,35,0,5
3.7378786914194815,-14.936640119945,1.6648435882347152,-25.686368488719694,0.612915625,-10.969931408675288,2.925992143564611,-12.435898464456919,0.2,1,1,False,700,500,-12.5,0.8,0.5,-10,eq,0.5,6.5,0,5
3.7378786914194815,-14.936640119945,1.6648435882347152,-24.60992637411352,0.612915625,-11.610342306903943,2.925992143564611,-12.462728191037664,0.2,1,1,False,700,500,-12.5,0.8,0.5,-10,eff,0.5,6.5,0,5
5.327510845438027,-14.048893679109554,1.6648435882347152,-27.488657376993988,0.612915625,-14.52743998212751,2.925992143564611,-12.584938686286407,0.2,1,1,False,700,500,-12.5,0.8,0.5,-10,eff,0.5,6.5,5,5
5.327510845438027,-16.43988535183849,1.6648435882347152,-29.87964904972292,0.612915625,-16.95029791606361,2.925992143564611,-12.686443229839695,0.2,1,1,False,700,500,-12.5,0.8,0.5,-10,eff,0.5,35,5,5
3.7378786914194815,-18.035901907714646,1.6648435882347152,-27.709188161883162,0.612915625,-14.750909920535054,2.925992143564611,-12.59430085885882,0.2,1,1,False,700,500,-12.5,0.8,0.5,-10,eff,0.5,35,0,5
3.7378786914194815,-12.85779587538116,0.6968241909147566,-37.538344188618254,0.612915625,-19.856385982221187,2.925992143564611,-12.808192482467785,0.2,1,1,False,700,500,-12.5,0.8,1,-20,eq,1,6.5,0,5
5.327510845438027,-14.048893679109554,0.6968241909147566,-42.67504754498692,0.612915625,-25.087459802023883,2.925992143564611,-13.02734596767019,0.2,1,1,False,700,500,-12.5,0.8,1,-20,eq,0.5,6.5,5,5
5.327510845438027,-11.073186114760825,0.6968241909147566,-39.699339980638186,0.612915625,-22.05708314698643,2.925992143564611,-12.900389700504999,0.2,1,1,False,700,500,-12.5,0.8,1,-20,eq,1,6.5,5,5
5.327510845438027,-11.073186114760825,0.6968241909147566,-39.699339980638186,0.612915625,-22.05708314698643,2.925992143564611,-12.900389700504999,0.2,1,1,False,700,500,-12.5,0.8,1,-20,eq,1,35,5,5
3.7378786914194815,-14.294863446949414,0.6968241909147566,-38.97541176018651,0.612915625,-21.319855065270588,2.925992143564611,-12.869503861562048,0.2,1,1,False,700,500,-12.5,0.8,1,-20,eq,1,35,0,5
3.7378786914194815,-18.035901907714646,0.6968241909147566,-42.71645022095176,0.612915625,-25.129623119479508,2.925992143564611,-13.029112380893547,0.2,1,1,False,700,500,-12.5,0.8,1,-20,eq,0.5,35,0,5
5.327510845438027,-11.073186114760825,0.6968241909147566,-36.492398708477886,0.612915625,-21.36747193157787,2.925992143564611,-12.871498748762145,0.2,1,1,False,700,500,-12.5,0.8,1,-20,eff,1,6.5,5,5
3.7378786914194815,-14.936640119945,0.6968241909147566,-39.6171884331821,0.612915625,-21.973422328070978,2.925992143564611,-12.896884768119898,0.2,1,1,False,700,500,-12.5,0.8,1,-20,eq,0.5,6.5,0,5
5.327510845438027,-16.43988535183849,0.6968241909147566,-45.066039217715854,0.612915625,-27.52237828464114,2.925992143564611,-13.129355782486641,0.2,1,1,False,700,500,-12.5,0.8,1,-20,eq,0.5,35,5,5
3.7378786914194815,-12.85779587538116,0.6968241909147566,-34.57103183991974,0.612915625,-19.415943552062917,2.925992143564611,-12.789740344928745,0.2,1,1,False,700,500,-12.5,0.8,1,-20,eff,1,6.5,0,5
5.327510845438027,-11.073186114760825,0.6968241909147566,-36.492398708477886,0.612915625,-21.36747193157787,2.925992143564611,-12.871498748762145,0.2,1,1,False,700,500,-12.5,0.8,1,-20,eff,1,35,5,5
3.7378786914194815,-14.294863446949414,0.6968241909147566,-36.008099411488,0.612915625,-20.87557013099567,2.925992143564611,-12.850890744041,0.2,1,1,False,700,500,-12.5,0.8,1,-20,eff,1,35,0,5
5.327510845438027,-14.048893679109554,0.6968241909147566,-39.4681062728266,0.612915625,-24.389891988892224,2.925992143564611,-12.998121677843866,0.2,1,1,False,700,500,-12.5,0.8,1,-20,eff,0.5,6.5,5,5
3.7378786914194815,-14.936640119945,0.6968241909147566,-36.64987608448359,0.612915625,-21.527421378730775,2.925992143564611,-12.878199758919461,0.2,1,1,False,700,500,-12.5,0.8,1,-20,eff,0.5,6.5,0,5
3.7378786914194815,-18.035901907714646,0.6968241909147566,-39.74913787225322,0.612915625,-24.67533520684042,2.925992143564611,-13.010080193092467,0.2,1,1,False,700,500,-12.5,0.8,1,-20,eff,0.5,35,0,5
5.327510845438027,-14.048893679109554,1.7398467296524174,-27.945642634142125,0.612915625,-13.430485421319574,2.925992143564611,-12.538982268275213,0.2,1,1,False,700,500,-12.5,0.8,1,-10,eq,0.5,6.5,5,5
3.7378786914194815,-14.294863446949414,1.7398467296524174,-24.24600684934172,0.612915625,-9.675604759282304,2.925992143564611,-12.381673231555258,0.2,1,1,False,700,500,-12.5,0.8,1,-10,eq,1,35,0,5
5.327510845438027,-11.073186114760825,1.7398467296524174,-24.969935069793394,0.612915625,-10.410343050782819,2.925992143564611,-12.412454761856706,0.2,1,1,False,700,500,-12.5,0.8,1,-10,eq,1,35,5,5
3.7378786914194815,-14.936640119945,1.7398467296524174,-24.887783522337305,0.612915625,-10.326964773867466,2.925992143564611,-12.408961666441677,0.2,1,1,False,700,500,-12.5,0.8,1,-10,eq,0.5,6.5,0,5
5.327510845438027,-16.43988535183849,0.6968241909147566,-41.85909794555555,0.612915625,-26.818417316763803,2.925992143564611,-13.099863654317257,0.2,1,1,False,700,500,-12.5,0.8,1,-20,eff,0.5,35,5,5
5.327510845438027,-11.073186114760825,1.7398467296524174,-24.969935069793394,0.612915625,-10.410343050782819,2.925992143564611,-12.412454761856706,0.2,1,1,False,700,500,-12.5,0.8,1,-10,eq,1,6.5,5,5
3.7378786914194815,-12.85779587538116,1.7398467296524174,-22.808939277773465,0.612915625,-8.217078150589503,2.925992143564611,-12.320568915201392,0.2,1,1,False,700,500,-12.5,0.8,1,-10,eq,1,6.5,0,5
5.327510845438027,-16.43988535183849,1.7398467296524174,-30.336634306871055,0.612915625,-15.857180619827188,2.925992143564611,-12.6406475723021,0.2,1,1,False,700,500,-12.5,0.8,1,-10,eq,0.5,35,5,5
3.7378786914194815,-18.035901907714646,1.7398467296524174,-27.987045310106954,0.612915625,-13.472506343512583,2.925992143564611,-12.540742715913321,0.2,1,1,False,700,500,-12.5,0.8,1,-10,eq,0.5,35,0,5
5.327510845438027,-11.073186114760825,1.7398467296524174,-23.734171772146524,0.612915625,-10.844859928942137,2.925992143564611,-12.430658651059634,0.2,1,1,False,700,500,-12.5,0.8,1,-10,eff,1,35,5,5
3.7378786914194815,-12.85779587538116,1.7398467296524174,-21.812804903588386,0.612915625,-8.898125787626354,2.925992143564611,-12.34910109967946,0.2,1,1,False,700,500,-12.5,0.8,1,-10,eff,1,6.5,0,5
3.7378786914194815,-14.294863446949414,1.7398467296524174,-23.249872475156643,0.612915625,-10.354166562933516,2.925992143564611,-12.410101273161555,0.2,1,1,False,700,500,-12.5,0.8,1,-10,eff,1,35,0,5
5.327510845438027,-11.073186114760825,1.7398467296524174,-23.734171772146524,0.612915625,-10.844859928942137,2.925992143564611,-12.430658651059634,0.2,1,1,False,700,500,-12.5,0.8,1,-10,eff,1,6.5,5,5
5.327510845438027,-11.073186114760825,0.664380693404857,-41.02755752487721,0.2724069444444444,-23.244692972682802,2.8578904074535,-15.157172690367315,0.2,1,1,False,850,400,-15,0.7,0.5,-20,eq,1,6.5,5,5
3.7378786914194815,-12.85779587538116,0.664380693404857,-38.8099090634354,0.2724069444444444,-20.985920971904164,2.8578904074535,-15.114112594198147,0.2,1,1,False,850,400,-15,0.7,0.5,-20,eq,1,6.5,0,5
3.7378786914194815,-14.936640119945,1.7398467296524174,-23.891649148152226,0.612915625,-11.004416434957877,2.925992143564611,-12.437343199124594,0.2,1,1,False,700,500,-12.5,0.8,1,-10,eff,0.5,6.5,0,5
5.327510845438027,-16.43988535183849,1.7398467296524174,-29.1008710092242,0.612915625,-16.282414204398645,2.925992143564611,-12.658462542094906,0.2,1,1,False,700,500,-12.5,0.8,1,-10,eff,0.5,35,5,5
3.7378786914194815,-14.936640119945,0.664380693404857,-40.888753307999245,0.2724069444444444,-23.10331480384479,2.8578904074535,-15.154477527887678,0.2,1,1,False,850,400,-15,0.7,0.5,-20,eq,0.5,6.5,0,5
5.327510845438027,-14.048893679109554,1.7398467296524174,-26.709879336495256,0.612915625,-13.859854933190439,2.925992143564611,-12.556970510882337,0.2,1,1,False,700,500,-12.5,0.8,1,-10,eff,0.5,6.5,5,5
3.7378786914194815,-18.035901907714646,1.7398467296524174,-26.990910935921875,0.612915625,-14.144596914702404,2.925992143564611,-12.56889964814578,0.2,1,1,False,700,500,-12.5,0.8,1,-10,eff,0.5,35,0,5
3.7378786914194815,-14.294863446949414,0.664380693404857,-40.246976635003655,0.2724069444444444,-22.449637178635943,2.8578904074535,-15.142016145598847,0.2,1,1,False,850,400,-15,0.7,0.5,-20,eq,1,35,0,5
5.327510845438027,-11.073186114760825,0.664380693404857,-37.66990189971462,0.2724069444444444,-22.443472142700344,2.8578904074535,-15.141898618446836,0.2,1,1,False,850,400,-15,0.7,0.5,-20,eff,1,6.5,5,5
5.327510845438027,-16.43988535183849,0.664380693404857,-46.39425676195488,0.2724069444444444,-28.710910988871273,2.8578904074535,-15.261377928159071,0.2,1,1,False,850,400,-15,0.7,0.5,-20,eq,0.5,35,5,5
3.7378786914194815,-14.294863446949414,0.664380693404857,-37.12510178818729,0.2724069444444444,-21.89005190989612,2.8578904074535,-15.131348492786412,0.2,1,1,False,850,400,-15,0.7,0.5,-20,eff,1,35,0,5
5.327510845438027,-14.048893679109554,0.664380693404857,-40.645609464063334,0.2724069444444444,-25.466262957706924,2.8578904074535,-15.199523585972763,0.2,1,1,False,850,400,-15,0.7,0.5,-20,eff,0.5,6.5,5,5
5.327510845438027,-16.43988535183849,0.664380693404857,-43.03660113679226,0.2724069444444444,-27.895086190712874,2.8578904074535,-15.245825453516272,0.2,1,1,False,850,400,-15,0.7,0.5,-20,eff,0.5,35,5,5
3.7378786914194815,-12.85779587538116,0.664380693404857,-35.68803421661903,0.2724069444444444,-20.430246279842727,2.8578904074535,-15.103519490657579,0.2,1,1,False,850,400,-15,0.7,0.5,-20,eff,1,6.5,0,5
5.327510845438027,-14.048893679109554,0.664380693404857,-44.00326508922595,0.2724069444444444,-26.27558134194709,2.8578904074535,-15.214952025605077,0.2,1,1,False,850,400,-15,0.7,0.5,-20,eq,0.5,6.5,5,5
5.327510845438027,-11.073186114760825,0.664380693404857,-41.02755752487721,0.2724069444444444,-23.244692972682802,2.8578904074535,-15.157172690367315,0.2,1,1,False,850,400,-15,0.7,0.5,-20,eq,1,35,5,5
5.327510845438027,-11.073186114760825,1.6648435882347152,-25.825172705597662,0.2724069444444444,-11.110795895409257,2.8578904074535,-14.925858164211657,0.2,1,1,False,850,400,-15,0.7,0.5,-10,eq,1,35,5,5
3.7378786914194815,-14.936640119945,0.664380693404857,-37.76687846118287,0.2724069444444444,-22.54198311970774,2.8578904074535,-15.143776582288492,0.2,1,1,False,850,400,-15,0.7,0.5,-20,eff,0.5,6.5,0,5
3.7378786914194815,-14.936640119945,1.6648435882347152,-25.686368488719694,0.2724069444444444,-10.969895112770839,2.8578904074535,-14.923172102383141,0.2,1,1,False,850,400,-15,0.7,0.5,-10,eq,0.5,6.5,0,5
3.7378786914194815,-14.294863446949414,1.6648435882347152,-25.04459181572411,0.2724069444444444,-10.318424735745507,2.8578904074535,-14.910752797966275,0.2,1,1,False,850,400,-15,0.7,0.5,-10,eq,1,35,0,5
5.327510845438027,-14.048893679109554,1.6648435882347152,-28.800880269946397,0.2724069444444444,-14.131449980160319,2.8578904074535,-14.983442398184055,0.2,1,1,False,850,400,-15,0.7,0.5,-10,eq,0.5,6.5,5,5
5.327510845438027,-16.43988535183849,1.6648435882347152,-31.19187194267533,0.2724069444444444,-16.55855634287731,2.8578904074535,-15.029711536173828,0.2,1,1,False,850,400,-15,0.7,0.5,-10,eq,0.5,35,5,5
3.7378786914194815,-12.85779587538116,1.6648435882347152,-22.531082129549677,0.2724069444444444,-9.503760017651182,2.8578904074535,-14.895222438507826,0.2,1,1,False,850,400,-15,0.7,0.5,-10,eff,1,6.5,0,5
5.327510845438027,-11.073186114760825,1.6648435882347152,-24.512949812645264,0.2724069444444444,-11.512041307248767,2.8578904074535,-14.933507305433302,0.2,1,1,False,850,400,-15,0.7,0.5,-10,eff,1,35,5,5
3.7378786914194815,-18.035901907714646,0.664380693404857,-43.988015095768894,0.2724069444444444,-26.260048556350103,2.8578904074535,-15.214655916373388,0.2,1,1,False,850,400,-15,0.7,0.5,-20,eq,0.5,35,0,5
5.327510845438027,-11.073186114760825,0.664380693404857,-37.66990189971462,0.2724069444444444,-22.443472142700344,2.8578904074535,-15.141898618446836,0.2,1,1,False,850,400,-15,0.7,0.5,-20,eff,1,35,5,5
3.7378786914194815,-18.035901907714646,0.664380693404857,-40.866140248952505,0.2724069444444444,-25.690283099681057,2.8578904074535,-15.203794193565766,0.2,1,1,False,850,400,-15,0.7,0.5,-20,eff,0.5,35,0,5
5.327510845438027,-11.073186114760825,1.6648435882347152,-25.825172705597662,0.2724069444444444,-11.110795895409257,2.8578904074535,-14.925858164211657,0.2,1,1,False,850,400,-15,0.7,0.5,-10,eq,1,6.5,5,5
3.7378786914194815,-12.85779587538116,1.6648435882347152,-23.607524244155858,0.2724069444444444,-8.859651003369548,2.8578904074535,-14.88294346741692,0.2,1,1,False,850,400,-15,0.7,0.5,-10,eq,1,6.5,0,5
5.327510845438027,-11.073186114760825,1.6648435882347152,-24.512949812645264,0.2724069444444444,-11.512041307248767,2.8578904074535,-14.933507305433302,0.2,1,1,False,850,400,-15,0.7,0.5,-10,eff,1,6.5,5,5
5.327510845438027,-14.048893679109554,1.6648435882347152,-27.488657376993988,0.2724069444444444,-14.527408012025575,2.8578904074535,-14.990990743446453,0.2,1,1,False,850,400,-15,0.7,0.5,-10,eff,0.5,6.5,5,5
3.7378786914194815,-14.294863446949414,1.6648435882347152,-23.968149701117934,0.2724069444444444,-10.959980299397126,2.8578904074535,-14.922983091355423,0.2,1,1,False,850,400,-15,0.7,0.5,-10,eff,1,35,0,5
3.7378786914194815,-12.85779587538116,0.6968241909147566,-37.538344188618254,0.2724069444444444,-19.856280166777445,2.8578904074535,-15.092577688644027,0.2,1,1,False,850,400,-15,0.7,1,-20,eq,1,6.5,0,5
3.7378786914194815,-14.936640119945,1.6648435882347152,-24.60992637411352,0.2724069444444444,-11.610310336805014,2.8578904074535,-14.935380656910024,0.2,1,1,False,850,400,-15,0.7,0.5,-10,eff,0.5,6.5,0,5
3.7378786914194815,-18.035901907714646,1.6648435882347152,-28.785630276489343,0.2724069444444444,-14.115969643475218,2.8578904074535,-14.983147288812226,0.2,1,1,False,850,400,-15,0.7,0.5,-10,eq,0.5,35,0,5
5.327510845438027,-16.43988535183849,1.6648435882347152,-29.87964904972292,0.2724069444444444,-16.950265945963398,2.8578904074535,-15.037178891521453,0.2,1,1,False,850,400,-15,0.7,0.5,-10,eff,0.5,35,5,5
3.7378786914194815,-18.035901907714646,1.6648435882347152,-27.709188161883162,0.2724069444444444,-14.750877950433113,2.8578904074535,-14.995250862234744,0.2,1,1,False,850,400,-15,0.7,0.5,-10,eff,0.5,35,0,5
5.327510845438027,-11.073186114760825,0.6968241909147566,-39.699339980638186,0.2724069444444444,-22.056977331442614,2.8578904074535,-15.13453067527426,0.2,1,1,False,850,400,-15,0.7,1,-20,eq,1,6.5,5,5
3.7378786914194815,-14.294863446949414,0.6968241909147566,-38.97541176018651,0.2724069444444444,-21.319749249854333,2.8578904074535,-15.12047652900328,0.2,1,1,False,850,400,-15,0.7,1,-20,eq,1,35,0,5
5.327510845438027,-11.073186114760825,0.6968241909147566,-39.699339980638186,0.2724069444444444,-22.056977331442614,2.8578904074535,-15.13453067527426,0.2,1,1,False,850,400,-15,0.7,1,-20,eq,1,35,5,5
3.7378786914194815,-14.936640119945,0.6968241909147566,-39.6171884331821,0.2724069444444444,-21.973316512624873,2.8578904074535,-15.132935807398052,0.2,1,1,False,850,400,-15,0.7,1,-20,eq,0.5,6.5,0,5
3.7378786914194815,-12.85779587538116,0.6968241909147566,-34.57103183991974,0.2724069444444444,-19.415853374483323,2.8578904074535,-15.084181613243208,0.2,1,1,False,850,400,-15,0.7,1,-20,eff,1,6.5,0,5
5.327510845438027,-16.43988535183849,0.6968241909147566,-45.066039217715854,0.2724069444444444,-27.522272469198157,2.8578904074535,-15.238718319774524,0.2,1,1,False,850,400,-15,0.7,1,-20,eq,0.5,35,5,5
