ry_ini_q,ry_ini_delta,ry_fin_q,ry_fin_delta,snow_q,snow_delta,obs_fin_q,obs_fin_delta,resub_factor,prcp_duration,temp_air_fin,prcp_perday,p_top,rh_surf,dt,ALPHA_RY_MODE,h_air,surface_wind,temp_air_init,temp_sea_init
5.327510845438027,-11.073186114760825,0.664380693404857,-37.66990189971462,0.2043052083333333,-22.443624692474778,2.8442700602312776,-15.106935787484788,0.2,0.25,-20,2,400,0.7,0.5,eff,1.0,35.0,5,5
5.327510845438027,-11.073186114760825,0.6968241909147566,-39.699339980638186,0.2043052083333333,-22.057146636215332,2.8442700602312776,-15.10138360867408,0.2,0.25,-20,2,400,0.7,1.0,eq,1.0,6.5,5,5
3.7378786914194815,-12.85779587538116,0.6968241909147566,-37.538344188618254,0.2043052083333333,-19.856449471542938,2.8442700602312776,-15.06976819359862,0.2,0.25,-20,2,400,0.7,1.0,eq,1.0,6.5,0,5
5.327510845438027,-11.073186114760825,0.6968241909147566,-39.699339980638186,0.2043052083333333,-22.057146636215332,2.8442700602312776,-15.10138360867408,0.2,0.25,-20,2,400,0.7,1.0,eq,1.0,35.0,5,5
5.327510845438027,-14.048893679109554,0.6968241909147566,-42.67504754498692,0.2043052083333333,-25.087523291287813,2.8442700602312776,-15.144918274562658,0.2,0.25,-20,2,400,0.7,1.0,eq,0.5,6.5,5,5
3.7378786914194815,-14.294863446949414,0.6968241909147566,-38.97541176018651,0.2043052083333333,-21.319918554582006,2.8442700602312776,-15.090792523185236,0.2,0.25,-20,2,400,0.7,1.0,eq,1.0,35.0,0,5
5.327510845438027,-11.073186114760825,0.6968241909147566,-36.492398708477886,0.2043052083333333,-21.367526038103794,2.8442700602312776,-15.091476456611574,0.2,0.25,-20,2,400,0.7,1.0,eff,1.0,6.5,5,5
3.7378786914194815,-14.936640119945,0.6968241909147566,-39.6171884331821,0.2043052083333333,-21.973485817341267,2.8442700602312776,-15.100181729761909,0.2,0.25,-20,2,400,0.7,1.0,eq,0.5,6.5,0,5
5.327510845438027,-16.43988535183849,0.6968241909147566,-45.066039217715854,0.2043052083333333,-27.52244177395427,2.8442700602312776,-15.179898534336989,0.2,0.25,-20,2,400,0.7,1.0,eq,0.5,35.0,5,5
3.7378786914194815,-18.03590190771465,0.6968241909147566,-42.71645022095176,0.2043052083333333,-25.12968660874414,2.8442700602312776,-15.145523996605515,0.2,0.25,-20,2,400,0.7,1.0,eq,0.5,35.0,0,5
5.327510845438027,-14.048893679109554,0.664380693404857,-40.645609464063334,0.2043052083333333,-25.466415507438267,2.8442700602312776,-15.150361474506212,0.2,0.25,-20,2,400,0.7,0.5,eff,0.5,6.5,5,5
3.7378786914194815,-12.85779587538116,0.6968241909147566,-34.57103183991974,0.2043052083333333,-19.415997658597707,2.8442700602312776,-15.063440622903768,0.2,0.25,-20,2,400,0.7,1.0,eff,1.0,6.5,0,5
3.7378786914194815,-14.294863446949414,0.6968241909147566,-36.008099411488,0.2043052083333333,-20.87562423751988,2.8442700602312776,-15.08440975072778,0.2,0.25,-20,2,400,0.7,1.0,eff,1.0,35.0,0,5
5.327510845438027,-14.048893679109554,0.6968241909147566,-39.4681062728266,0.2043052083333333,-24.389946095422076,2.8442700602312776,-15.134896817294962,0.2,0.25,-20,2,400,0.7,1.0,eff,0.5,6.5,5,5
5.327510845438027,-11.073186114760825,0.6968241909147566,-36.492398708477886,0.2043052083333333,-21.367526038103794,2.8442700602312776,-15.091476456611574,0.2,0.25,-20,2,400,0.7,1.0,eff,1.0,35.0,5,5
3.7378786914194815,-14.936640119945,0.664380693404857,-37.76687846118287,0.2043052083333333,-22.54213566942641,2.8442700602312776,-15.108351005114764,0.2,0.25,-20,2,400,0.7,0.5,eff,0.5,6.5,0,5
3.7378786914194815,-14.294863446949414,0.664380693404857,-40.246976635003655,0.2043052083333333,-22.449816443398237,2.8442700602312776,-15.107024738740035,0.2,0.25,-20,2,400,0.8,0.5,eq,1.0,35.0,0,5
3.7378786914194815,-14.936640119945,0.6968241909147566,-36.64987608448359,0.2043052083333333,-21.52747548525776,2.8442700602312776,-15.09377430487724,0.2,0.25,-20,2,400,0.7,1.0,eff,0.5,6.5,0,5
5.327510845438027,-16.43988535183849,0.664380693404857,-43.03660113679226,0.2043052083333333,-27.895238740472948,2.8442700602312776,-15.185254169371444,0.2,0.25,-20,2,400,0.7,0.5,eff,0.5,35.0,5,5
5.327510845438027,-11.073186114760825,0.664380693404857,-41.02755752487721,0.2043052083333333,-23.244872237452867,2.8442700602312776,-15.1184465823907,0.2,0.25,-20,2,400,0.8,0.5,eq,1.0,6.5,5,5
5.327510845438027,-16.43988535183849,0.6968241909147566,-41.85909794555555,0.2043052083333333,-26.818471423326493,2.8442700602312776,-15.169785232428069,0.2,0.25,-20,2,400,0.7,1.0,eff,0.5,35.0,5,5
5.327510845438027,-11.073186114760825,0.664380693404857,-41.02755752487721,0.2043052083333333,-23.244872237452867,2.8442700602312776,-15.1184465823907,0.2,0.25,-20,2,400,0.8,0.5,eq,1.0,35.0,5,5
3.7378786914194815,-12.85779587538116,0.664380693404857,-38.8099090634354,0.2043052083333333,-20.986100236651133,2.8442700602312776,-15.085996858951734,0.2,0.25,-20,2,400,0.8,0.5,eq,1.0,6.5,0,5
5.327510845438027,-14.048893679109554,0.664380693404857,-44.00326508922595,0.2043052083333333,-26.275760606723196,2.8442700602312776,-15.161988599611709,0.2,0.25,-20,2,400,0.8,0.5,eq,0.5,6.5,5,5
5.327510845438027,-11.073186114760825,0.664380693404857,-37.66990189971462,0.2043052083333333,-22.443624692474778,2.8442700602312776,-15.106935787484788,0.2,0.25,-20,2,400,0.8,0.5,eff,1.0,6.5,5,5
3.7378786914194815,-14.936640119945,0.664380693404857,-40.888753307999245,0.2043052083333333,-23.103494068564785,2.8442700602312776,-15.116415530793237,0.2,0.25,-20,2,400,0.8,0.5,eq,0.5,6.5,0,5
5.327510845438027,-16.43988535183849,0.664380693404857,-46.39425676195488,0.2043052083333333,-28.7110902536258,2.8442700602312776,-15.196974766208848,0.2,0.25,-20,2,400,0.8,0.5,eq,0.5,35.0,5,5
3.7378786914194815,-18.03590190771465,0.664380693404857,-43.988015095768894,0.2043052083333333,-26.260227821062955,2.8442700602312776,-15.161765454204112,0.2,0.25,-20,2,400,0.8,0.5,eq,0.5,35.0,0,5
3.7378786914194815,-18.03590190771465,0.664380693404857,-40.866140248952505,0.2043052083333333,-25.690435649390405,2.8442700602312776,-15.153579768184544,0.2,0.25,-20,2,400,0.7,0.5,eff,0.5,35.0,0,5
3.7378786914194815,-18.03590190771465,0.6968241909147566,-39.74913787225322,0.2043052083333333,-24.675389313361553,2.8442700602312776,-15.138997520454222,0.2,0.25,-20,2,400,0.7,1.0,eff,0.5,35.0,0,5
3.7378786914194815,-14.294863446949414,0.6968241909147566,-38.97541176018651,0.2043052083333333,-21.319918554582006,2.8442700602312776,-15.090792523185236,0.2,0.25,-20,2,400,0.8,1.0,eq,1.0,35.0,0,5
3.7378786914194815,-12.85779587538116,0.664380693404857,-35.68803421661903,0.2043052083333333,-20.430398829603092,2.8442700602312776,-15.0780136021349,0.2,0.25,-20,2,400,0.8,0.5,eff,1.0,6.5,0,5
3.7378786914194815,-18.03590190771465,0.664380693404857,-40.866140248952505,0.2043052083333333,-25.690435649390405,2.8442700602312776,-15.153579768184544,0.2,0.25,-20,2,400,0.8,0.5,eff,0.5,35.0,0,5
3.7378786914194815,-12.85779587538116,0.6968241909147566,-37.538344188618254,0.2043052083333333,-19.856449471542938,2.8442700602312776,-15.06976819359862,0.2,0.25,-20,2,400,0.8,1.0,eq,1.0,6.5,0,5
5.327510845438027,-16.43988535183849,0.664380693404857,-43.03660113679226,0.2043052083333333,-27.895238740472948,2.8442700602312776,-15.185254169371444,0.2,0.25,-20,2,400,0.8,0.5,eff,0.5,35.0,5,5
5.327510845438027,-14.048893679109554,0.6968241909147566,-42.67504754498692,0.2043052083333333,-25.087523291287813,2.8442700602312776,-15.144918274562658,0.2,0.25,-20,2,400,0.8,1.0,eq,0.5,6.5,5,5
3.7378786914194815,-14.936640119945,0.6968241909147566,-39.6171884331821,0.2043052083333333,-21.973485817341267,2.8442700602312776,-15.100181729761909,0.2,0.25,-20,2,400,0.8,1.0,eq,0.5,6.5,0,5
3.7378786914194815,-14.936640119945,0.664380693404857,-37.76687846118287,0.2043052083333333,-22.54213566942641,2.8442700602312776,-15.108351005114764,0.2,0.25,-20,2,400,0.8,0.5,eff,0.5,6.5,0,5
