ry_ini_q,ry_ini_delta,ry_fin_q,ry_fin_delta,snow_q,snow_delta,obs_fin_q,obs_fin_delta,resub_factor,prcp_duration,temp_air_fin,prcp_perday,p_top,rh_surf,dt,ALPHA_RY_MODE,h_air,surface_wind,temp_air_init,temp_sea_init
10.361951210723882,-10.13278544510754,0.664380693404857,-43.76840420875554,0.20430520833333332,-28.638620795468736,2.8442700602312776,-15.195933663399774,0.2,0.25,-20,2,400,0.7,0.5,eff,1,6.5,15,15
10.361951210723882,-10.132785445107428,0.664380693404857,-47.196586558160085,0.20430520833333332,-29.528298260472518,2.8442700602312776,-15.208714850557637,0.2,0.25,-20,2,400,0.7,0.5,eq,1,35,15,15
10.361951210723882,-13.111322700538498,0.664380693404857,-50.17512381359116,0.20430520833333332,-32.562068793936945,2.8442700602312776,-15.25229827321084,0.2,0.25,-20,2,400,0.7,0.5,eq,0.5,6.5,15,15
7.482433334471366,-11.802908499651487,0.664380693404857,-41.99427606595822,0.20430520833333332,-26.836421439964536,2.8442700602312776,-15.17004310399528,0.2,0.25,-20,2,400,0.7,0.5,eff,1,6.5,10,15
7.482433334471366,-11.802908499651487,0.664380693404857,-45.422458415362875,0.20430520833333332,-27.721271112350422,2.8442700602312776,-15.182754934646603,0.2,0.25,-20,2,400,0.7,0.5,eq,1,6.5,10,15
7.482433334471366,-13.148070479537255,0.664380693404857,-46.76762039524864,0.20430520833333332,-29.09137745226926,2.8442700602312776,-15.202438006597374,0.2,0.25,-20,2,400,0.7,0.5,eq,1,35,10,15
7.482433334471366,-11.802908499651487,0.6968241909147566,-44.041128885176576,0.20430520833333332,-26.478701998434246,2.8442700602312776,-15.164904074052355,0.2,0.25,-20,2,400,0.7,1,eq,1,6.5,10,15
10.361951210723882,-10.13278544510754,0.6968241909147566,-45.76008324269538,0.20430520833333332,-28.22923663381019,2.8442700602312776,-15.190052413401434,0.2,0.25,-20,2,400,0.7,1,eq,1,6.5,15,15
10.361951210723882,-13.111322700538498,0.6968241909147566,-48.73862049812634,0.20430520833333332,-31.262494966435455,2.8442700602312776,-15.23362847773091,0.2,0.25,-20,2,400,0.7,1,eq,0.5,6.5,15,15
10.361951210723882,-10.13278544510754,0.664380693404857,-47.1965865581602,0.20430520833333332,-29.528298260472525,2.8442700602312776,-15.208714850557637,0.2,0.25,-20,2,400,0.7,0.5,eq,1,6.5,15,15
7.482433334471366,-13.942069277788294,0.664380693404857,-47.56161919349968,0.20430520833333332,-29.90009997314185,2.8442700602312776,-15.21405618768512,0.2,0.25,-20,2,400,0.7,0.5,eq,0.5,6.5,10,15
10.361951210723882,-15.504588040174404,0.664380693404857,-52.568389153227066,0.20430520833333332,-34.99971427005229,2.8442700602312776,-15.287317709220538,0.2,0.25,-20,2,400,0.7,0.5,eq,0.5,35,15,15
10.361951210723882,-10.13278544510754,0.6968241909147566,-42.47616951956479,0.20430520833333332,-27.445229752817745,2.8442700602312776,-15.178789299437945,0.2,0.25,-20,2,400,0.7,1,eff,1,6.5,15,15
7.482433334471366,-13.148070479537255,0.6968241909147566,-45.38629086506234,0.20430520833333332,-27.84857701907415,2.8442700602312776,-15.184583822849484,0.2,0.25,-20,2,400,0.7,1,eq,1,35,10,15
7.482433334471366,-16.998198862932856,0.664380693404857,-50.61774877864424,0.20430520833333332,-33.01290168982702,2.8442700602312776,-15.258774979484691,0.2,0.25,-20,2,400,0.7,0.5,eq,0.5,35,10,15
